corrected_draw_row_id,draw_id,real_acquire_time,real_apply_time,event_date,user_id,source,平台,registration_date,App版本,渠道,新老用户,付费状态,提现系统版本,unlock_type,unlock_type_original,apply_currency_type,apply_type_original,denomination,diamond,draw_count,unlock_draw_count,diamond_generated,total_consumption,diamond_consumed,coin_draw_count,scratch_completed,free_balance_consumed,coin_real_log_time,diamond_real_log_time,real_log_time
1166,807505,2026-06-08 17:57:40.419,2026-06-08 17:59:38.135,2026-06-08,10419159,lucky_scratch_h5,Android,,2.0.06,google-play,Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,5,50,1,1,50,0,50,0,True,100.0,2026-06-08 17:57:40.377,,2026-06-08 17:57:40.377
1167,807625,2026-06-08 19:05:44.974,2026-06-08 19:09:02.209,2026-06-08,60450559,lucky_scratch_h5,Android,,2.0.06,google-play,Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,15,150,1,1,150,0,150,0,True,100.0,2026-06-08 19:05:44.934,,2026-06-08 19:05:44.934
1168,807626,2026-06-08 19:05:58.521,2026-06-08 19:18:06.714,2026-06-08,60450559,lucky_scratch_h5,Android,,2.0.06,google-play,Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,15,150,1,1,150,0,150,0,True,100.0,2026-06-08 19:05:58.493,,2026-06-08 19:05:58.493
1169,807627,2026-06-08 19:06:22.599,2026-06-08 19:17:43.859,2026-06-08,60450559,lucky_scratch_h5,Android,,2.0.06,google-play,Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-08 19:06:22.557,,2026-06-08 19:06:22.557
1170,807660,2026-06-08 19:32:38.902,2026-06-08 19:33:01.461,2026-06-08,90494327,lucky_scratch_h5,Android,,2.0.06,(direct),Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-06-08 19:32:38.887,2026-06-08 19:32:38.887
1171,807863,2026-06-08 21:40:10.935,2026-06-08 21:40:26.131,2026-06-08,91177244,lucky_scratch_h5,Android,2026-05-20,2.0.06,(direct),Old User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-06-08 21:40:10.902,2026-06-08 21:40:10.902
1172,807864,2026-06-08 21:40:41.234,2026-06-08 21:40:53.785,2026-06-08,91177244,lucky_scratch_h5,Android,2026-05-20,2.0.06,(direct),Old User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,70,700,1,1,700,1500,700,0,True,,,2026-06-08 21:40:41.211,2026-06-08 21:40:41.211
1173,807988,2026-06-08 22:38:46.274,2026-06-08 22:45:06.980,2026-06-08,71850276,lucky_scratch_h5,Android,,1.9.99,frog,Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-08 22:38:46.221,,2026-06-08 22:38:46.221
1174,807989,2026-06-08 22:39:14.729,2026-06-08 22:44:46.246,2026-06-08,71850276,lucky_scratch_h5,Android,,1.9.99,frog,Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-08 22:39:14.663,,2026-06-08 22:39:14.663
1175,808036,2026-06-08 23:08:04.071,2026-06-08 23:08:17.403,2026-06-08,33674881,lucky_scratch_h5,iOS,,1.9.76,(direct),New User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,15,150,1,1,150,0,150,0,True,100.0,2026-06-08 23:08:04.015,,2026-06-08 23:08:04.015
1176,808106,2026-06-08 23:46:48.089,2026-06-08 23:47:46.877,2026-06-08,90150319,lucky_scratch_h5,Android,2026-03-30,2.0.03,(direct),Old User,Paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,190,1900,1,1,1900,1500,1900,0,True,,,2026-06-08 23:46:48.038,2026-06-08 23:46:48.038
1177,808115,2026-06-08 23:48:52.577,2026-06-08 23:49:16.989,2026-06-08,90150319,lucky_scratch_h5,Android,2026-03-30,2.0.03,(direct),Old User,Paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-06-08 23:48:52.564,2026-06-08 23:48:52.564
1178,808160,2026-06-09 01:02:35.314,,2026-06-09,57996124,lucky_scratch_h5,Unknown,,Unknown,Unknown,Old User,Non-paid,未知提现版本,free_unlock,free_unlock,coin,coin,5,50,1,1,50,0,50,1,False,100.0,2026-06-09 01:02:35.247,,2026-06-09 01:02:35.247
1179,808181,2026-06-09 01:20:17.909,2026-06-09 01:20:33.001,2026-06-09,94935801,lucky_scratch_h5,Android,2025-04-23,2.0.03,(direct),Old User,Paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,5,50,1,1,50,0,50,0,True,100.0,2026-06-09 01:20:17.867,,2026-06-09 01:20:17.867
1180,808182,2026-06-09 01:20:46.769,2026-06-09 01:21:11.356,2026-06-09,94935801,lucky_scratch_h5,Android,2025-04-23,2.0.03,(direct),Old User,Paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,70,700,1,1,700,0,700,0,True,100.0,2026-06-09 01:20:46.728,,2026-06-09 01:20:46.728
1181,808183,2026-06-09 01:21:24.905,2026-06-09 01:21:43.870,2026-06-09,94935801,lucky_scratch_h5,Android,2025-04-23,2.0.03,(direct),Old User,Paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-09 01:21:24.853,,2026-06-09 01:21:24.853
1182,808218,2026-06-09 02:13:34.334,2026-06-09 02:13:50.963,2026-06-09,55359521,lucky_scratch_h5,Android,2026-05-20,2.0.03,google-play,Old User,Non-paid,钻石提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-09 02:13:34.296,,2026-06-09 02:13:34.296
1183,808219,2026-06-09 02:14:25.535,2026-06-09 02:14:37.868,2026-06-09,55359521,lucky_scratch_h5,Android,2026-05-20,2.0.03,google-play,Old User,Non-paid,钻石提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-09 02:14:25.490,,2026-06-09 02:14:25.490
1184,808234,2026-06-09 02:29:51.560,2026-06-09 02:30:06.066,2026-06-09,97253904,lucky_scratch_h5,iOS,,1.9.76,(direct),New User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-06-09 02:29:51.549,2026-06-09 02:29:51.549
1185,808237,2026-06-09 02:30:39.322,2026-06-09 02:30:50.332,2026-06-09,41222878,lucky_scratch_h5,Android,2026-03-23,2.0.03,google-play,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-09 02:30:39.292,,2026-06-09 02:30:39.292
1186,808238,2026-06-09 02:31:15.153,2026-06-09 02:31:27.709,2026-06-09,41222878,lucky_scratch_h5,Android,2026-03-23,2.0.03,google-play,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-09 02:31:15.110,,2026-06-09 02:31:15.110
1187,808239,2026-06-09 02:31:54.917,2026-06-09 02:32:08.376,2026-06-09,41222878,lucky_scratch_h5,Android,2026-03-23,2.0.03,google-play,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-09 02:31:54.864,,2026-06-09 02:31:54.864
1188,808240,2026-06-09 02:32:22.221,2026-06-09 02:32:34.579,2026-06-09,41222878,lucky_scratch_h5,Android,2026-03-23,2.0.03,google-play,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,15,150,1,1,150,0,150,0,True,100.0,2026-06-09 02:32:22.182,,2026-06-09 02:32:22.182
1189,808241,2026-06-09 02:32:43.817,2026-06-09 02:32:54.832,2026-06-09,41222878,lucky_scratch_h5,Android,2026-03-23,2.0.03,google-play,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,5,50,1,1,50,0,50,0,True,100.0,2026-06-09 02:32:43.776,,2026-06-09 02:32:43.776
1190,808242,2026-06-09 02:33:01.632,2026-06-09 02:33:10.891,2026-06-09,41222878,lucky_scratch_h5,Android,2026-03-23,2.0.03,google-play,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-09 02:33:01.591,,2026-06-09 02:33:01.591
1191,808243,2026-06-09 02:33:33.300,2026-06-09 02:33:45.566,2026-06-09,41222878,lucky_scratch_h5,Android,2026-03-23,2.0.03,google-play,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,5,50,1,1,50,0,50,0,True,100.0,2026-06-09 02:33:33.264,,2026-06-09 02:33:33.264
1192,808273,2026-06-09 03:08:51.365,2026-06-09 03:09:28.125,2026-06-09,56061957,lucky_scratch_h5,Android,2025-04-11,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-09 03:08:51.322,,2026-06-09 03:08:51.322
1193,808274,2026-06-09 03:08:55.198,2026-06-09 03:09:16.437,2026-06-09,56061957,lucky_scratch_h5,Android,2025-04-11,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,15,150,1,1,150,0,150,0,True,100.0,2026-06-09 03:08:55.158,,2026-06-09 03:08:55.158
1194,808324,2026-06-09 03:37:30.579,2026-06-09 03:37:44.099,2026-06-09,47454161,lucky_scratch_h5,Android,2026-06-09,2.0.06,apps.facebook.com,New User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,50,500,1,1,500,1500,500,0,True,,,2026-06-09 03:37:30.531,2026-06-09 03:37:30.531
1195,808363,2026-06-09 04:00:34.334,2026-06-09 04:01:21.717,2026-06-09,71284315,lucky_scratch_h5,Android,2025-02-14,2.0.03,(direct),Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-06-09 04:00:34.290,,2026-06-09 04:00:34.290
1196,808364,2026-06-09 04:00:34.369,2026-06-09 04:01:12.393,2026-06-09,71284315,lucky_scratch_h5,Android,2025-02-14,2.0.03,(direct),Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,5,50,1,1,50,0,50,0,True,500.0,2026-06-09 04:00:34.290,,2026-06-09 04:00:34.290
1197,808365,2026-06-09 04:00:34.381,2026-06-09 04:01:05.403,2026-06-09,71284315,lucky_scratch_h5,Android,2025-02-14,2.0.03,(direct),Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,15,150,1,1,150,0,150,0,True,500.0,2026-06-09 04:00:34.290,,2026-06-09 04:00:34.290
1198,808410,2026-06-09 04:23:56.029,2026-06-09 04:42:32.365,2026-06-09,86878658,lucky_scratch_h5,Unknown,,Unknown,Unknown,Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,15,150,1,1,150,0,150,0,True,100.0,2026-06-09 04:23:55.985,,2026-06-09 04:23:55.985
1199,808411,2026-06-09 04:24:21.016,2026-06-09 04:42:10.836,2026-06-09,86878658,lucky_scratch_h5,Unknown,,Unknown,Unknown,Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,5,50,1,1,50,0,50,0,True,100.0,2026-06-09 04:24:20.972,,2026-06-09 04:24:20.972
1200,808418,2026-06-09 04:28:06.246,2026-06-09 04:29:32.631,2026-06-09,85542496,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,90,900,1,1,900,1500,900,0,True,,,2026-06-09 04:28:06.211,2026-06-09 04:28:06.211
1201,808419,2026-06-09 04:28:22.976,2026-06-09 04:41:42.568,2026-06-09,86878658,lucky_scratch_h5,Unknown,,Unknown,Unknown,Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,15,150,1,1,150,0,150,0,True,100.0,2026-06-09 04:28:22.932,,2026-06-09 04:28:22.932
1202,808420,2026-06-09 04:28:39.063,2026-06-09 04:30:46.575,2026-06-09,85542496,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,120,1200,1,1,1200,1500,1200,0,True,,,2026-06-09 04:28:39.028,2026-06-09 04:28:39.028
1203,808421,2026-06-09 04:28:55.532,2026-06-09 04:30:35.750,2026-06-09,85542496,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-06-09 04:28:55.507,2026-06-09 04:28:55.507
1204,808422,2026-06-09 04:29:06.361,2026-06-09 04:30:24.878,2026-06-09,85542496,lucky_scratch_h5,Android,,2.0.02,(direct),Old User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,70,700,1,1,700,1500,700,0,True,,,2026-06-09 04:29:06.339,2026-06-09 04:29:06.339
1205,808474,2026-06-09 05:05:12.652,,2026-06-09,37515427,lucky_scratch_h5,Android,2026-06-08,2.0.06,(direct),New User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,coin,coin,0,0,1,1,0,1500,0,1,False,,,2026-06-09 05:05:12.596,2026-06-09 05:05:12.596
1206,808545,2026-06-09 05:37:55.131,2026-06-09 05:38:24.178,2026-06-09,79507384,lucky_scratch_h5,Android,2026-06-09,2.0.06,apps.facebook.com,New User,Non-paid,钻石提现版本,diamond_unlock,diamond_unlock,diamond,diamond,70,700,1,1,700,1500,700,0,True,,,2026-06-09 05:37:55.084,2026-06-09 05:37:55.084
1207,808557,2026-06-09 05:40:46.932,2026-06-09 05:41:08.882,2026-06-09,11019977,lucky_scratch_h5,Android,2026-06-09,2.0.06,google-play,New User,Non-paid,钻石提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-09 05:40:46.887,,2026-06-09 05:40:46.887
1208,808559,2026-06-09 05:41:29.277,2026-06-09 05:41:40.092,2026-06-09,11019977,lucky_scratch_h5,Android,2026-06-09,2.0.06,google-play,New User,Non-paid,钻石提现版本,free_unlock,free_unlock,diamond,diamond,20,200,1,1,200,0,200,0,True,100.0,2026-06-09 05:41:29.235,,2026-06-09 05:41:29.235
1209,808582,2026-06-09 06:04:05.706,2026-06-09 06:05:54.843,2026-06-09,72855925,lucky_scratch_h5,Android,,2.0.00,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,15,150,1,1,150,0,150,0,True,100.0,2026-06-09 06:04:05.660,,2026-06-09 06:04:05.660
1210,808662,2026-06-09 06:25:00.218,2026-06-09 06:27:02.120,2026-06-09,62351262,lucky_scratch_h5,Android,2025-06-07,2.0.01,google-play,Old User,Non-paid,信用分提现版本,paid_unlock,paid_unlock,diamond,diamond,200,2000,1,1,2000,1500,2000,0,True,,2026-06-09 06:25:00.167,,2026-06-09 06:25:00.167
1211,808664,2026-06-09 06:25:13.273,2026-06-09 06:26:31.058,2026-06-09,62351262,lucky_scratch_h5,Android,2025-06-07,2.0.01,google-play,Old User,Non-paid,信用分提现版本,paid_unlock,paid_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,2026-06-09 06:25:13.261,,2026-06-09 06:25:13.261
1212,808668,2026-06-09 06:29:13.348,2026-06-09 06:34:39.386,2026-06-09,62351262,lucky_scratch_h5,Android,2025-06-07,2.0.01,google-play,Old User,Non-paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,70,700,1,1,700,1500,700,0,True,,,2026-06-09 06:29:13.321,2026-06-09 06:29:13.321
1213,808669,2026-06-09 06:29:13.371,2026-06-09 06:33:32.742,2026-06-09,62351262,lucky_scratch_h5,Android,2025-06-07,2.0.01,google-play,Old User,Non-paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,90,900,1,1,900,1500,900,0,True,,,2026-06-09 06:29:13.321,2026-06-09 06:29:13.321
1214,808670,2026-06-09 06:29:13.383,2026-06-09 06:33:12.351,2026-06-09,62351262,lucky_scratch_h5,Android,2025-06-07,2.0.01,google-play,Old User,Non-paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,90,900,1,1,900,1500,900,0,True,,,2026-06-09 06:29:13.321,2026-06-09 06:29:13.321
1215,808671,2026-06-09 06:29:13.407,2026-06-09 06:31:09.346,2026-06-09,62351262,lucky_scratch_h5,Android,2025-06-07,2.0.01,google-play,Old User,Non-paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,70,700,1,1,700,1500,700,0,True,,,2026-06-09 06:29:13.321,2026-06-09 06:29:13.321
1216,808672,2026-06-09 06:29:13.419,2026-06-09 06:30:29.535,2026-06-09,62351262,lucky_scratch_h5,Android,2025-06-07,2.0.01,google-play,Old User,Non-paid,信用分提现版本,diamond_unlock,diamond_unlock,diamond,diamond,110,1100,1,1,1100,1500,1100,0,True,,,2026-06-09 06:29:13.321,2026-06-09 06:29:13.321
1217,808689,2026-06-09 06:36:17.840,2026-06-09 06:37:57.211,2026-06-09,60450559,lucky_scratch_h5,Android,,2.0.06,google-play,Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-09 06:36:17.796,,2026-06-09 06:36:17.796
1218,808691,2026-06-09 06:36:38.611,2026-06-09 06:37:40.725,2026-06-09,60450559,lucky_scratch_h5,Android,,2.0.06,google-play,Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-09 06:36:38.584,,2026-06-09 06:36:38.584
1219,808694,2026-06-09 06:37:12.492,2026-06-09 06:38:18.728,2026-06-09,11169155,lucky_scratch_h5,Android,2025-04-17,2.0.03,(direct),Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-09 06:37:12.449,,2026-06-09 06:37:12.449
1220,808696,2026-06-09 06:37:26.387,2026-06-09 06:38:08.710,2026-06-09,11169155,lucky_scratch_h5,Android,2025-04-17,2.0.03,(direct),Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-09 06:37:26.344,,2026-06-09 06:37:26.344
1221,808698,2026-06-09 06:37:31.770,2026-06-09 06:37:54.491,2026-06-09,11169155,lucky_scratch_h5,Android,2025-04-17,2.0.03,(direct),Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,5,50,1,1,50,0,50,0,True,100.0,2026-06-09 06:37:31.752,,2026-06-09 06:37:31.752
1222,808708,2026-06-09 06:44:56.250,2026-06-09 06:46:03.752,2026-06-09,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,500.0,2026-06-09 06:44:56.209,,2026-06-09 06:44:56.209
1223,808709,2026-06-09 06:44:56.262,2026-06-09 06:45:54.807,2026-06-09,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,20,200,1,1,200,0,200,0,True,500.0,2026-06-09 06:44:56.209,,2026-06-09 06:44:56.209
1224,808710,2026-06-09 06:44:56.300,2026-06-09 06:45:41.262,2026-06-09,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,15,150,1,1,150,0,150,0,True,500.0,2026-06-09 06:44:56.209,,2026-06-09 06:44:56.209
1225,808711,2026-06-09 06:44:56.313,2026-06-09 06:45:29.079,2026-06-09,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,80,800,1,1,800,0,800,0,True,500.0,2026-06-09 06:44:56.209,,2026-06-09 06:44:56.209
1226,808712,2026-06-09 06:44:56.351,2026-06-09 06:45:14.289,2026-06-09,86921481,lucky_scratch_h5,Android,2025-12-05,2.0.02,AppReferral,Old User,Non-paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,5,50,1,1,50,0,50,0,True,500.0,2026-06-09 06:44:56.209,,2026-06-09 06:44:56.209
1227,808804,2026-06-09 07:33:57.427,2026-06-09 07:34:10.569,2026-06-09,90126131,lucky_scratch_h5,Android,2026-03-18,2.0.02,(direct),Old User,Paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,5,50,1,1,50,0,50,0,True,100.0,2026-06-09 07:33:57.383,,2026-06-09 07:33:57.383
1228,808805,2026-06-09 07:34:30.513,2026-06-09 07:36:40.425,2026-06-09,90126131,lucky_scratch_h5,Android,2026-03-18,2.0.02,(direct),Old User,Paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,5,50,1,1,50,0,50,0,True,100.0,2026-06-09 07:34:30.461,,2026-06-09 07:34:30.461
1229,808810,2026-06-09 07:37:26.841,2026-06-09 07:37:48.529,2026-06-09,90126131,lucky_scratch_h5,Android,2026-03-18,2.0.02,(direct),Old User,Paid,信用分提现版本,free_unlock,free_unlock,diamond,diamond,15,150,1,1,150,0,150,0,True,100.0,2026-06-09 07:37:26.801,,2026-06-09 07:37:26.801
1230,808821,2026-06-09 07:43:00.231,2026-06-09 07:43:26.267,2026-06-09,64308777,lucky_scratch_h5,Android,,2.0.06,(direct),New User,Non-paid,未知提现版本,diamond_unlock,diamond_unlock,diamond,diamond,0,0,1,1,0,1500,0,0,True,,,2026-06-09 07:43:00.186,2026-06-09 07:43:00.186
1231,808871,2026-06-09 08:10:35.615,2026-06-09 08:15:19.606,2026-06-09,29996427,lucky_scratch_h5,Android,,2.0.03,(direct),Old User,Non-paid,未知提现版本,free_unlock,free_unlock,diamond,diamond,10,100,1,1,100,0,100,0,True,100.0,2026-06-09 08:10:35.578,,2026-06-09 08:10:35.578
